Cruise,Station,Latitude [degrees_north],Longitude [degrees_east],Date,Pressure,Depth [m],Bot. Depth [m],Temperature [degrees_C],Conductivity [mS/cm],Type
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,21.314818309208562,21.7350612669929,62.0930276186065,15.684787750244141,10.244548828125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,21.48369385454264,21.9072663625788,62.0930276186065,15.667695045471191,10.2469365234375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,21.61008320908082,22.0361476096311,62.0930276186065,15.657930374145508,10.250095703125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,21.711669401997909,22.1397366759277,62.0930276186065,15.574610710144043,10.2513134765625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,21.800058649724566,22.2298686060625,62.0930276186065,15.460704803466797,10.2378076171875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,21.878163473623097,22.3095133446691,62.0930276186065,15.397133827209473,10.230759765625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,21.98027418741421,22.4136372732933,62.0930276186065,15.367068290710449,10.2284013671875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,22.098215894857667,22.5339043194407,62.0930276186065,15.40733814239502,10.0971962890625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,22.236215280523776,22.6746245009946,62.0930276186065,15.276671409606934,9.97594921875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,22.385029332937933,22.8263725712661,62.0930276186065,14.623881340026856,9.916828125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,22.532260285986858,22.9765063297854,62.0930276186065,14.201253890991211,9.854263671875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,22.684774594748671,23.1320276106587,62.0930276186065,13.870330810546875,9.76745703125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,22.840180444037827,23.2904974416725,62.0930276186065,13.515403747558594,9.672255859375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,22.993217366325034,23.4465516399195,62.0930276186065,13.127347946166992,9.5605859375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,23.149950730262631,23.6063751588605,62.0930276186065,12.715100288391113,9.4217080078125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,23.307469921836944,23.7669999988159,62.0930276186065,12.222126007080078,9.2866748046875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,23.474224495491335,23.9370423056444,62.0930276186065,11.654726028442383,9.2098681640625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,23.663146274956276,24.1296888669133,62.0930276186065,11.256218910217285,9.14573046875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,23.863149749977854,24.3336356104484,62.0930276186065,10.930682182312012,9.1162021484375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,24.0679063377924,24.5424291791483,62.0930276186065,10.69357967376709,9.0317646484375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,24.274505424386248,24.7531015733334,62.0930276186065,10.31589412689209,8.9188583984375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,24.469763416009393,24.9522092715194,62.0930276186065,9.8436489105224609,8.8459931640625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,24.642064559488002,25.1279075043429,62.0930276186065,9.4844770431518555,8.79178515625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,24.798797923425596,25.2877310232839,62.0930276186065,9.2065362930297852,8.7451796875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,24.932578253915928,25.4241489667701,62.0930276186065,9.0268936157226562,8.716779296875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,25.036802309992197,25.530427904336,62.0930276186065,8.9267139434814453,8.70113671875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,25.125988829447365,25.6213728252088,62.0930276186065,8.8924713134765625,8.7095458984375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,25.1959149424084,25.6926776014129,62.0930276186065,8.8595523834228516,8.742580078125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,25.263201284861623,25.761290561394,62.0930276186065,8.7751617431640625,8.772779296875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,25.336026567744529,25.8355516675542,62.0930276186065,8.7010269165039062,8.779984375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,25.433658826945795,25.9351088443779,62.0930276186065,8.6773586273193359,8.774357421875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,25.550025064418548,26.0537693585886,62.0930276186065,8.6685791015625,8.621302734375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,25.705179143688177,26.2119824556851,62.0930276186065,8.4468631744384766,8.4127294921875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,25.871159333797646,26.3812351112228,62.0930276186065,7.6273894309997559,8.3344384765625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,26.064578641338755,26.5784678738314,62.0930276186065,7.1158561706542969,8.289814453125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,26.292833764309556,26.8112232748067,62.0930276186065,6.8019518852233887,8.26601953125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,26.525056172436603,27.0480241799324,62.0930276186065,6.605034351348877,8.22189453125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,26.769939560788259,27.2977356891688,62.0930276186065,6.387397289276123,8.17668505859375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,27.014044750897732,27.5466536572064,62.0930276186065,6.1594629287719727,8.17574462890625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,27.213811714688845,27.7503592264557,62.0930276186065,6.0824985504150391,8.14981591796875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,27.393261600843235,27.9333471465655,62.0930276186065,5.9880332946777344,8.152376953125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,27.541839142026923,28.0848540425511,62.0930276186065,5.9455389976501465,8.1638486328125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,27.6682456627028,28.2137527941887,62.0930276186065,5.9703879356384277,8.17181591796875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,27.786744315947036,28.3345877668803,62.0930276186065,5.9954104423522949,8.179486328125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,27.882545520460802,28.4322777879422,62.0930276186065,6.0239434242248535,8.187083984375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,27.972010512816368,28.5235066720871,62.0930276186065,6.0364561080932617,8.1992236328125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,28.0419480698692,28.5948231180147,62.0930276186065,6.035010814666748,8.2065390625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,28.132736762175934,28.687401800179,62.0930276186065,6.0301733016967773,8.2094111328125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,28.226161410293216,28.7826684086586,62.0930276186065,6.0565853118896484,8.215830078125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,28.322489043029641,28.880895237002,62.0930276186065,6.0741243362426758,8.21500390625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,28.429116358383251,28.9896248165051,62.0930276186065,6.0812592506408691,8.1564111328125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,28.566886862213423,29.1301116035888,62.0930276186065,6.03306770324707,8.0753720703125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,28.727881242996723,29.2942801495836,62.0930276186065,5.7259492874145508,8.054259765625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,28.927152296143305,29.4974800308141,62.0930276186065,5.5175662040710449,8.04953369140625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,29.144112100510586,29.7187174146843,62.0930276186065,5.437047004699707,8.04770458984375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,29.371375402192321,29.9504614396219,62.0930276186065,5.4028730392456055,8.048478515625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,29.602598359635778,30.1862431888944,62.0930276186065,5.3779549598693848,8.0455166015625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,29.804528256776496,30.3921543358871,62.0930276186065,5.3750438690185547,8.0485927734375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,29.990100732042215,30.5813855580752,62.0930276186065,5.3691368103027344,8.05228076171875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,30.155348500276688,30.7498913513081,62.0930276186065,5.3777627944946289,8.054068359375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,30.298688462114676,30.8960574038337,62.0930276186065,5.3849339485168457,8.0558330078125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,30.434902569460473,31.03495710852,62.0930276186065,5.3945798873901367,8.05712744140625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,30.558188667773067,31.1606739155469,62.0930276186065,5.4037837982177734,8.0550654296875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,30.684110721896211,31.2890786488891,62.0930276186065,5.3936285972595215,8.04664306640625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,30.80211727919318,31.4094118234698,62.0930276186065,5.3774418830871582,8.04182080078125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,30.921973964663977,31.5316316033513,62.0930276186065,5.3673272132873535,8.039267578125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,31.028895011707043,31.6406607057579,62.0930276186065,5.3546547889709473,8.039408203125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,31.143742999668078,31.7577730366495,62.0930276186065,5.3551483154296875,8.0386435546875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,31.251987746662312,31.8681519370755,62.0930276186065,5.34270715713501,8.03960595703125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,31.372378489750297,31.9909163040542,62.0930276186065,5.3372607231140137,8.0374853515625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,31.484849921314847,32.1056052223635,62.0930276186065,5.3391070365905762,8.031951171875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,31.6181839322251,32.2415680466329,62.0930276186065,5.3120059967041016,8.02430908203125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,31.762347868672457,32.3885743192512,62.0930276186065,5.2700901031494141,8.0162216796875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,31.927111170354195,32.5565860941889,62.0930276186065,5.2269830703735352,8.0030830078125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,32.103757254018355,32.7367149320386,62.0930276186065,5.177311897277832,7.9937958984375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,32.301532945836811,32.9383899693969,62.0930276186065,5.1276421546936035,7.98104248046875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,32.5038099804287,33.1446550980028,62.0930276186065,5.0753989219665527,7.9725908203125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,32.713746927129968,33.3587311615453,62.0930276186065,5.03742790222168,7.9656103515625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,32.922642461477722,33.5717452802482,62.0930276186065,5.002601146697998,7.96185595703125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,33.117805085669218,33.7707557307383,62.0930276186065,4.9730052947998047,7.96137451171875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,33.306906155905644,33.9635851176755,62.0930276186065,4.9610514640808105,7.9628984375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,33.482011101874491,34.1421424327591,62.0930276186065,4.9583306312561035,7.9657529296875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,33.647880665763253,34.3112822809694,62.0930276186065,4.9605093002319336,7.96416259765625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,33.772013626868819,34.4378626475362,62.0930276186065,4.960505485534668,7.9669111328125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,33.866048626548604,34.5337516412696,62.0930276186065,4.9948663711547852,7.96829638671875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,33.91834320874792,34.5870772634516,62.0930276186065,4.9683189392089844,7.98382568359375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,33.960341923027315,34.6299040243817,62.0930276186065,4.9376983642578125,7.984689453125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,34.007093750099671,34.6775776104766,62.0930276186065,4.94716739654541,7.9883564453125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,34.082638912132971,34.7546122209246,62.0930276186065,4.9702301025390625,7.9930693359375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,34.177204154732678,34.8510419118474,62.0930276186065,4.9940166473388672,7.9720703125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,34.303999774529643,34.9803374340843,62.0930276186065,4.990786075592041,7.94816015625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,34.472535811807084,35.1521963278727,62.0930276186065,4.8881983757019043,7.939919921875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,34.674889140344291,35.3585392546353,62.0930276186065,4.8269529342651367,7.9379375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,34.906844519662741,35.5950678662124,62.0930276186065,4.7995500564575195,7.93724462890625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,35.160738222955807,35.8539673377596,62.0930276186065,4.7754125595092773,7.9329462890625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,35.42178448362192,36.120160386501,62.0930276186065,4.7539558410644531,7.92763916015625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,35.685748987696229,36.3893292147377,62.0930276186065,4.7202367782592773,7.919126953125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,35.904810690256873,36.612709937826,62.0930276186065,4.6814823150634766,7.900759765625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,36.102468126460096,36.8142643880414,62.0930276186065,4.6357002258300781,7.9063662109375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,36.253891431803943,36.9686731552734,62.0930276186065,4.6327857971191406,7.90826025390625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,36.355368905848962,37.0721513591967,62.0930276186065,4.6501016616821289,7.91371337890625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,36.40981879200335,37.1276747793065,62.0930276186065,4.6453776359558105,7.922607421875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,36.447869294612822,37.1664754856254,62.0930276186065,4.6417198181152344,7.9268359375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,36.478259885112919,37.1974652570078,62.0930276186065,4.642819881439209,7.9266103515625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,36.533762627712619,37.2540622916806,62.0930276186065,4.66408634185791,7.9351474609375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,36.620980763378732,37.3430000201095,62.0930276186065,4.6797475814819336,7.9276123046875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,36.747574204220626,37.472089377231,62.0930276186065,4.6830501556396484,7.91207958984375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,36.90933533915431,37.6370397947011,62.0930276186065,4.6505908966064453,7.90882275390625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,37.108106666959095,37.8397300980049,62.0930276186065,4.610560417175293,7.90979248046875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,37.309525394666224,38.0451199973475,62.0930276186065,4.605130672454834,7.91118896484375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,37.523643249570611,38.2634593998791,62.0930276186065,4.5982990264892578,7.91197216796875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,37.727732265363677,38.4715722347076,62.0930276186065,4.60170841217041,7.9116875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,37.927075797758306,38.6748460241869,62.0930276186065,4.5899209976196289,7.90730810546875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,38.109241748365825,38.8606035586766,62.0930276186065,4.5899910926818848,7.9071171875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,38.277926558836626,39.0326141588707,62.0930276186065,4.5831284523010254,7.90240380859375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,38.424409831221482,39.1819854954538,62.0930276186065,4.5736889839172363,7.8969462890625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,38.578041846282126,39.3386465193234,62.0930276186065,4.5526113510131836,7.89303466796875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,38.72162976344238,39.4850654158584,62.0930276186065,4.5454130172729492,7.88195361328125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,38.853849882751064,39.6198923870394,62.0930276186065,4.5127701759338379,7.88208056640625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,38.98555120323163,39.7541903307545,62.0930276186065,4.4905538558959961,7.87802392578125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,39.099533254913368,39.8704196525672,62.0930276186065,4.4772930145263672,7.87557861328125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,39.203997636917364,39.9769436543268,62.0930276186065,4.479649543762207,7.8704609375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,39.310850019409649,40.0859027383923,62.0930276186065,4.4657883644104,7.8674501953125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,39.413998330857012,40.1910847219482,62.0930276186065,4.4523830413818359,7.8643701171875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,39.524821813202813,40.3040932000719,62.0930276186065,4.42991828918457,7.861943359375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,39.644907380509544,40.4265463744237,62.0930276186065,4.4097929000854492,7.85828125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,39.780869717835813,40.5651893451927,62.0930276186065,4.3809604644775391,7.8531669921875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,39.934299553941379,40.7216442039469,62.0930276186065,4.3562273979187012,7.84626025390625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,40.107573445222727,40.8983343632687,62.0930276186065,4.3218498229980469,7.8426796875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,40.291173722002114,41.0855545031051,62.0930276186065,4.2983303070068359,7.8396201171875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,40.481659527345961,41.2797959265871,62.0930276186065,4.2780551910400391,7.836689453125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,40.688044990892934,41.4902504859334,62.0930276186065,4.2575225830078125,7.837744140625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,40.887815769381305,41.6939599450904,62.0930276186065,4.2517318725585938,7.8368681640625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,41.080197479266168,41.8901346527674,62.0930276186065,4.247551441192627,7.83698876953125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,41.252475734561187,42.0658095461438,62.0930276186065,4.24929141998291,7.8350126953125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,41.407030906360106,42.2234119277099,62.0930276186065,4.2499938011169434,7.8379931640625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,41.531686480991063,42.3505252116503,62.0930276186065,4.2514615058898926,7.8353388671875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,41.643112685504832,42.4641482952122,62.0930276186065,4.2646636962890625,7.83407958984375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,41.746600505008836,42.5696764805656,62.0930276186065,4.2684340476989746,7.833888671875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,41.826006140674949,42.6506476777445,62.0930276186065,4.276214599609375,7.83399609375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,41.911503847874258,42.737831057739,62.0930276186065,4.28785514831543,7.83809228515625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,41.989326384175136,42.8171879431655,62.0930276186065,4.3096909523010254,7.83817431640625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,42.090975519597109,42.9208411929415,62.0930276186065,4.3131866455078125,7.83728759765625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,42.21115645433548,43.0433916149892,62.0930276186065,4.287482738494873,7.81951611328125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,42.370266374669562,43.2056385465126,62.0930276186065,4.2238450050354,7.80935693359375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,42.5595658091638,43.3986702086573,62.0930276186065,4.1542987823486328,7.804330078125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,42.779848214849437,43.6232957022534,62.0930276186065,4.11860466003418,7.8027890625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,43.016579595144457,43.8646944784423,62.0930276186065,4.0951728820800781,7.7984287109375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,43.237167176611351,44.0896311646654,62.0930276186065,4.0830259323120117,7.800771484375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,43.436587002951285,44.2929827523015,62.0930276186065,4.078178882598877,7.8004921875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,43.584901330023648,44.4442212446464,62.0930276186065,4.0858941078186035,7.801603515625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,43.683430043082339,44.5446925498118,62.0930276186065,4.1050577163696289,7.8056171875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,43.771891770057046,44.6348983881955,62.0930276186065,4.1233177185058594,7.8094560546875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,43.869104412559096,44.7340276751571,62.0930276186065,4.1231622695922852,7.81178857421875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,43.9851311419752,44.8523419875704,62.0930276186065,4.1206130981445312,7.80721484375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,44.093211856987018,44.9625536219594,62.0930276186065,4.1173624992370605,7.8018515625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,44.230700073219538,45.1027525558631,62.0930276186065,4.1025571823120117,7.794380859375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,44.385152248192284,45.2602499099176,62.0930276186065,4.05808687210083,7.78640966796875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,44.545177695870116,45.4234304193219,62.0930276186065,4.03057861328125,7.7883330078125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,44.699381915520604,45.580674929367,62.0930276186065,4.0177121162414551,7.7911474609375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,44.833200392983585,45.7171317719317,62.0930276186065,4.0248851776123047,7.7966044921875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,44.96410062703837,45.8506128350011,62.0930276186065,4.0413856506347656,7.811591796875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,45.106937048837295,45.9962654196922,62.0930276186065,4.0651545524597168,7.8182958984375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,45.26859900164208,46.1611146995585,62.0930276186065,4.0897836685180664,7.81771875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,45.454396544046467,46.3505754263089,62.0930276186065,4.1052742004394531,7.8162685546875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,45.652919916528987,46.5530128856033,62.0930276186065,4.102818489074707,7.8133203125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,45.855441091745881,46.7595269683107,62.0930276186065,4.0930676460266113,7.8101328125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,46.0426004810741,46.950376392159,62.0930276186065,4.07889461517334,7.812048828125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,46.20193546854685,47.1128528282447,62.0930276186065,4.07322359085083,7.81239453125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,46.324161081019604,47.237488240893,62.0930276186065,4.0867185592651367,7.81576220703125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,46.412454961314623,47.3275229233319,62.0930276186065,4.1105260848999023,7.8179765625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,46.47953912481276,47.3959297181976,62.0930276186065,4.1227855682373047,7.8231025390625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,46.546623288310904,47.4643365130632,62.0930276186065,4.1350870132446289,7.8259365234375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,46.617689995754361,47.5368043717107,62.0930276186065,4.164191722869873,7.8292802734375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,46.72402739411578,47.6452383182182,62.0930276186065,4.1615147590637207,7.81899951171875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,46.873325913082674,47.797480406785,62.0930276186065,4.1266059875488281,7.80258349609375,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,47.052611767254646,47.9803010608578,62.0930276186065,4.0625791549682617,7.79737060546875,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,47.2634718706942,48.1953184820968,62.0930276186065,4.0181064605712891,7.792541015625,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,47.487614750012654,48.4238805624239,62.0930276186065,3.9903810024261475,7.78666845703125,c
Nord3_18,18006,55.0539438,19.8300138,2018-07-26 07:55:25,47.7009048156104,48.641375854955,62.0930276186065,3.9634535312652588,7.77674658203125,c
